Plot,Lifeform,GenusSpecies,relative_cover,Realfire,MeanPctCover,species,site,fire_frequency
4,Non-legume forb,Erigeron canadensis,0.0427011907169343,0.74,1,Erigeron canadensis,104,0.8
4,Non-legume forb,Erigeron strigosus,0.0427011907169343,0.74,1,Erigeron strigosus,104,0.8
4,Non-legume forb,Euphorbia corollata,0.06405178607540145,0.74,1.5,Euphorbia corollata,104,0.8
4,Non-legume forb,Euthamia graminifolia,0.40566131181087584,0.74,9.5,Euthamia graminifolia,104,0.8
4,Non-legume forb,Fragaria virginiana,0.14945416750927004,0.74,3.5,Fragaria virginiana,104,0.8
4,Non-legume forb,Helianthemum bicknellii,0.10200840005075429,0.74,2.388888889,Helianthemum bicknellii,104,0.8
4,Non-legume forb,Physalis virginiana,0.14945416750927004,0.74,3.5,Physalis virginiana,104,0.8
4,Non-legume forb,Ranunculus rhomboideus,0.07828551630014581,0.74,1.833333333,Ranunculus rhomboideus,104,0.8
4,Non-legume forb,Scutellaria lateriflora,0.2775577396600729,0.74,6.5,Scutellaria lateriflora,104,0.8
4,Non-legume forb,Scutellaria parvula,0.0427011907169343,0.74,1,Scutellaria parvula,104,0.8
4,Non-legume forb,Solidago canadensis,0.14945416750927004,0.74,3.5,Solidago canadensis,104,0.8
4,Non-legume forb,Solidago gigantea,0.0427011907169343,0.74,1,Solidago gigantea,104,0.8
4,Non-legume forb,Tradescantia occidentalis,0.07320204121682988,0.74,1.714285714,Tradescantia occidentalis,104,0.8
4,Non-legume forb,Uvularia sessifolia,0.0427011907169343,0.74,1,Uvularia sessifolia,104,0.8
4,Sedge,Carex pensylvanica,0.07828551630014581,0.74,1.833333333,Carex pensylvanica,104,0.8
4,Sedge,Carex sp.,0.2653573994430342,0.74,6.214285714,Carex sp.,104,0.8
4,Vine,Parthenocissus vitacea,0.1227659233111861,0.74,2.875,Parthenocissus vitacea,104,0.8
4,Woody,Corylus americana,1.7151644939391981,0.74,40.16666667,Corylus americana,104,0.8
4,Woody,Prunus americana,0.6618684561124817,0.74,15.5,Prunus americana,104,0.8
4,Woody,Prunus serotina,0.0427011907169343,0.74,1,Prunus serotina,104,0.8
4,Woody,Quercus ellipsoidalis,0.777771687875441,0.74,18.21428571,Quercus ellipsoidalis,104,0.8
4,Woody,Quercus macrocarpa,1.4091392936588318,0.74,33,Quercus macrocarpa,104,0.8
4,Woody,Rhus glabra,0.2516320167308916,0.74,5.892857143,Rhus glabra,104,0.8
4,Woody,Rhus radicans,0.22418125126390506,0.74,5.25,Rhus radicans,104,0.8
4,Woody,Rosa arkansana,0.09607767911310217,0.74,2.25,Rosa arkansana,104,0.8
4,Woody,Rubus allegheniensis,0.6618684561124817,0.74,15.5,Rubus allegheniensis,104,0.8
4,Woody,Rubus flagellaris,0.14945416750927004,0.74,3.5,Rubus flagellaris,104,0.8
4,Woody,Rubus pubescens,0.14945416750927004,0.74,3.5,Rubus pubescens,104,0.8
5,Grass,Koeleria cristata,0.3048212850664044,0.47,6.666666667,Koeleria cristata,105,0.5
5,Grass,Panicum oligosanthes,0.04572319275767449,0.47,1,Panicum oligosanthes,105,0.5
5,Grass,Panicum praecocious,0.11968718105021672,0.47,2.617647059,Panicum praecocious,105,0.5
5,Grass,Poa pratensis,0.17489121229810495,0.47,3.825,Poa pratensis,105,0.5
5,Grass,Stipa spartea,0.10922762714841386,0.47,2.388888889,Stipa spartea,105,0.5
5,Grass,Andropogon gerardii,0.7460099869304457,0.47,16.31578947,Andropogon gerardii,105,0.5
5,Grass,Bouteloua hirsuta,0.7087094877439547,0.47,15.5,Bouteloua hirsuta,105,0.5
5,Grass,Eragrostis spectabilis,0.16003117465186073,0.47,3.5,Eragrostis spectabilis,105,0.5
5,Grass,Panicum virgatum,0.3048212850664044,0.47,6.666666667,Panicum virgatum,105,0.5
5,Grass,Schizachyrium scoparium,0.26862375745133765,0.47,5.875,Schizachyrium scoparium,105,0.5
5,Grass,Sorghastrum nutans,0.15795284772911333,0.47,3.454545455,Sorghastrum nutans,105,0.5
5,Grass,Spartina pectinata,0.10287718370476762,0.47,2.25,Spartina pectinata,105,0.5
5,Legume,Amorpha canescens,0.37848642894868845,0.47,8.277777778,Amorpha canescens,105,0.5
5,Legume,Amphicarpa bracteata,0.04572319275767449,0.47,1,Amphicarpa bracteata,105,0.5
5,Legume,Lespedeza capitata,0.1486003764624421,0.47,3.25,Lespedeza capitata,105,0.5
5,Non-legume forb,Ambrosia coronopifolia,0.09144638551534898,0.47,2,Ambrosia coronopifolia,105,0.5
5,Non-legume forb,Anemone cylindrica,0.16003117465186073,0.47,3.5,Anemone cylindrica,105,0.5
5,Non-legume forb,Artemisia ludoviciana,0.16003117465186073,0.47,3.5,Artemisia ludoviciana,105,0.5
5,Non-legume forb,Aster azureus,0.12345262044572115,0.47,2.7,Aster azureus,105,0.5
5,Non-legume forb,Comandra umbellata,0.04572319275767449,0.47,1,Comandra umbellata,105,0.5
5,Non-legume forb,Coreopsis palmata,0.10287718370476762,0.47,2.25,Coreopsis palmata,105,0.5
5,Non-legume forb,Euthamia graminifolia,0.07430018823122105,0.47,1.625,Euthamia graminifolia,105,0.5
5,Non-legume forb,Fragaria virginiana,0.16003117465186073,0.47,3.5,Fragaria virginiana,105,0.5
5,Non-legume forb,Helianthemum bicknellii,0.18942465571689762,0.47,4.142857143,Helianthemum bicknellii,105,0.5
5,Non-legume forb,Helianthus giganteus,0.16003117465186073,0.47,3.5,Helianthus giganteus,105,0.5
5,Non-legume forb,Helianthus laetiflorus,0.04572319275767449,0.47,1,Helianthus laetiflorus,105,0.5
5,Non-legume forb,Lithospermum canescens,0.10287718370476762,0.47,2.25,Lithospermum canescens,105,0.5
5,Non-legume forb,Oxybaphus hirsutus,0.04572319275767449,0.47,1,Oxybaphus hirsutus,105,0.5
5,Non-legume forb,Physalis virginiana,0.08382585337382883,0.47,1.833333333,Physalis virginiana,105,0.5
5,Non-legume forb,Polygala polygama,0.04572319275767449,0.47,1,Polygala polygama,105,0.5
5,Non-legume forb,Ranunculus rhomboideus,0.04572319275767449,0.47,1,Ranunculus rhomboideus,105,0.5
5,Non-legume forb,Scutellaria parvula,0.04572319275767449,0.47,1,Scutellaria parvula,105,0.5
5,Non-legume forb,Sisyrinchium campestre,0.04572319275767449,0.47,1,Sisyrinchium campestre,105,0.5
5,Non-legume forb,Solidago canadensis,0.16003117465186073,0.47,3.5,Solidago canadensis,105,0.5
5,Non-legume forb,Solidago missouriensis,0.16003117465186073,0.47,3.5,Solidago missouriensis,105,0.5
5,Non-legume forb,Solidago nemoralis,0.06205290445031207,0.47,1.357142857,Solidago nemoralis,105,0.5
5,Non-legume forb,Solidago rigida,0.3772163402508146,0.47,8.25,Solidago rigida,105,0.5
5,Non-legume forb,Tradescantia occidentalis,0.057153990947093114,0.47,1.25,Tradescantia occidentalis,105,0.5
5,Non-legume forb,Viola pedatifida,0.07689809691894768,0.47,1.681818182,Viola pedatifida,105,0.5
5,Sedge,Carex pensylvanica,0.13189382528010843,0.47,2.884615385,Carex pensylvanica,105,0.5
5,Sedge,Carex sp.,0.9487562497217458,0.47,20.75,Carex sp.,105,0.5
5,Vine,Parthenocissus vitacea,0.16003117465186073,0.47,3.5,Parthenocissus vitacea,105,0.5
5,Woody,Corylus americana,0.7087094877439547,0.47,15.5,Corylus americana,105,0.5
5,Woody,Quercus ellipsoidalis,1.4097984432092194,0.47,30.83333333,Quercus ellipsoidalis,105,0.5
5,Woody,Quercus macrocarpa,0.16003117465186073,0.47,3.5,Quercus macrocarpa,105,0.5
5,Woody,Rhus glabra,0.8287328687328501,0.47,18.125,Rhus glabra,105,0.5
5,Woody,Rhus radicans,0.16003117465186073,0.47,3.5,Rhus radicans,105,0.5
5,Woody,Rosa arkansana,0.16003117465186073,0.47,3.5,Rosa arkansana,105,0.5
6,Grass,Agropyron repens,0.04385608882988782,0.64,1,Agropyron repens,106,0.667
6,Grass,Bromus inermis,0.07518186655299167,0.64,1.714285714,Bromus inermis,106,0.667
6,Grass,Koeleria cristata,0.04385608882988782,0.64,1,Koeleria cristata,106,0.667
6,Grass,Panicum oligosanthes,0.1388776146425968,0.64,3.166666667,Panicum oligosanthes,106,0.667
6,Grass,Panicum praecocious,0.10650764431995158,0.64,2.428571429,Panicum praecocious,106,0.667
6,Grass,Phalaris arundinacea,0.0712661443485677,0.64,1.625,Phalaris arundinacea,106,0.667
6,Grass,Poa pratensis,0.5244457287778882,0.64,11.95833333,Poa pratensis,106,0.667
6,Grass,Stipa spartea,0.04385608882988782,0.64,1,Stipa spartea,106,0.667
6,Grass,Andropogon gerardii,0.9721433025420336,0.64,22.16666667,Andropogon gerardii,106,0.667
6,Grass,Digitaria ischaemum,0.15349631090460736,0.64,3.5,Digitaria ischaemum,106,0.667
6,Grass,Schizachyrium scoparium,0.04385608882988782,0.64,1,Schizachyrium scoparium,106,0.667
6,Grass,Sorghastrum nutans,0.2229351182039777,0.64,5.083333333,Sorghastrum nutans,106,0.667
6,Grass,Sporobolus cryptandrus,0.19296679085150642,0.64,4.4,Sporobolus cryptandrus,106,0.667
6,Legume,Amorpha canescens,0.34207749287312494,0.64,7.8,Amorpha canescens,106,0.667
6,Legume,Amphicarpa bracteata,1.4995408833514963,0.64,34.19230769,Amphicarpa bracteata,106,0.667
6,Legume,Lathyrus venosus,0.37121046615473446,0.64,8.464285714,Lathyrus venosus,106,0.667
6,Legume,Melilotus alba,0.15349631090460736,0.64,3.5,Melilotus alba,106,0.667
6,Legume,Petalostemum candida,0.2192804441494391,0.64,5,Petalostemum candida,106,0.667
6,Non-legume forb,Ambrosia artemisiifolia elatior,0.04385608882988782,0.64,1,Ambrosia artemisiifolia elatior,106,0.667
6,Non-legume forb,Ambrosia coronopifolia,0.0986761998672476,0.64,2.25,Ambrosia coronopifolia,106,0.667
6,Non-legume forb,Apocynum androsaemifolium,0.15349631090460736,0.64,3.5,Apocynum androsaemifolium,106,0.667
6,Non-legume forb,Aralia nudicaulis,0.15349631090460736,0.64,3.5,Aralia nudicaulis,106,0.667
6,Non-legume forb,Artemisia ludoviciana,0.15349631090460736,0.64,3.5,Artemisia ludoviciana,106,0.667
6,Non-legume forb,Aster azureus,0.15349631090460736,0.64,3.5,Aster azureus,106,0.667
6,Non-legume forb,Chenopodium leptophyllum,0.04385608882988782,0.64,1,Chenopodium leptophyllum,106,0.667
6,Non-legume forb,Comandra umbellata,0.15349631090460736,0.64,3.5,Comandra umbellata,106,0.667
6,Non-legume forb,Coreopsis palmata,0.3800861032069798,0.64,8.666666667,Coreopsis palmata,106,0.667
6,Non-legume forb,Erigeron strigosus,0.04385608882988782,0.64,1,Erigeron strigosus,106,0.667
6,Non-legume forb,Euthamia graminifolia,0.10964022207471955,0.64,2.5,Euthamia graminifolia,106,0.667
6,Non-legume forb,Fragaria virginiana,0.15349631090460736,0.64,3.5,Fragaria virginiana,106,0.667
6,Non-legume forb,Galium boreale,0.04385608882988782,0.64,1,Galium boreale,106,0.667
6,Non-legume forb,Helianthus laetiflorus,0.15349631090460736,0.64,3.5,Helianthus laetiflorus,106,0.667
6,Non-legume forb,Lychnis alba,0.7948916100417166,0.64,18.125,Lychnis alba,106,0.667
6,Non-legume forb,Maianthemum canadense,0.04385608882988782,0.64,1,Maianthemum canadense,106,0.667
6,Non-legume forb,Monarda fistulosa,0.15349631090460736,0.64,3.5,Monarda fistulosa,106,0.667
6,Non-legume forb,Penstemon grandiflorus,0.15349631090460736,0.64,3.5,Penstemon grandiflorus,106,0.667
6,Non-legume forb,Phlox pilosa,0.0986761998672476,0.64,2.25,Phlox pilosa,106,0.667
6,Non-legume forb,Polygonum convolvulus,0.0986761998672476,0.64,2.25,Polygonum convolvulus,106,0.667
6,Non-legume forb,Rudbeckia hirta,0.6797693768632612,0.64,15.5,Rudbeckia hirta,106,0.667
6,Non-legume forb,Scutellaria parvula,0.4166328438839343,0.64,9.5,Scutellaria parvula,106,0.667
6,Non-legume forb,Solidago canadensis,0.15349631090460736,0.64,3.5,Solidago canadensis,106,0.667
6,Non-legume forb,Solidago gigantea,0.0986761998672476,0.64,2.25,Solidago gigantea,106,0.667
6,Non-legume forb,Solidago missouriensis,0.15349631090460736,0.64,3.5,Solidago missouriensis,106,0.667
6,Non-legume forb,Solidago nemoralis,0.04385608882988782,0.64,1,Solidago nemoralis,106,0.667
6,Non-legume forb,Solidago rigida,0.4166328438839343,0.64,9.5,Solidago rigida,106,0.667
6,Non-legume forb,Solidago speciosa,0.0712661443485677,0.64,1.625,Solidago speciosa,106,0.667
6,Non-legume forb,Solidago uliginosa,0.4166328438839343,0.64,9.5,Solidago uliginosa,106,0.667
6,Non-legume forb,Taraxacum officinale,0.0986761998672476,0.64,2.25,Taraxacum officinale,106,0.667
6,Non-legume forb,Urtica dioica,1.6665313755357372,0.64,38,Urtica dioica,106,0.667
6,Non-legume forb,Uvularia sessifolia,0.0986761998672476,0.64,2.25,Uvularia sessifolia,106,0.667
6,Non-legume forb,Viola pedatifida,0.0986761998672476,0.64,2.25,Viola pedatifida,106,0.667
6,Non-legume forb,Viola sp.,0.04385608882988782,0.64,1,Viola sp.,106,0.667
6,Sedge,Carex sp.,0.5628198065040401,0.64,12.83333333,Carex sp.,106,0.667
6,Vine,Parthenocissus vitacea,0.15349631090460736,0.64,3.5,Parthenocissus vitacea,106,0.667
6,Woody,Corylus americana,0.6797693768632612,0.64,15.5,Corylus americana,106,0.667
6,Woody,Quercus alba,0.6797693768632612,0.64,15.5,Quercus alba,106,0.667
6,Woody,Quercus ellipsoidalis,0.6797693768632612,0.64,15.5,Quercus ellipsoidalis,106,0.667
6,Woody,Rhus radicans,0.1973523997344952,0.64,4.5,Rhus radicans,106,0.667
6,Woody,Rosa arkansana,0.13156826648966347,0.64,3,Rosa arkansana,106,0.667
6,Woody,Rubus pubescens,0.15349631090460736,0.64,3.5,Rubus pubescens,106,0.667
6,Woody,Salix discolor,0.04385608882988782,0.64,1,Salix discolor,106,0.667
7,Grass,Agropyron repens,0.04090528274748777,0.32,1,Agropyron repens,107,0.333
7,Grass,Bromus inermis,0.14316848961620718,0.32,3.5,Bromus inermis,107,0.333
7,Grass,Panicum oligosanthes,0.04090528274748777,0.32,1,Panicum oligosanthes,107,0.333
7,Grass,Panicum praecocious,0.14316848961620718,0.32,3.5,Panicum praecocious,107,0.333
7,Grass,Poa pratensis,0.987692139537364,0.32,24.14583333,Poa pratensis,107,0.333
7,Grass,Andropogon gerardii,0.04090528274748777,0.32,1,Andropogon gerardii,107,0.333
7,Grass,Schizachyrium scoparium,0.14316848961620718,0.32,3.5,Schizachyrium scoparium,107,0.333
7,Grass,Sorghastrum nutans,0.07012334184114895,0.32,1.714285714,Sorghastrum nutans,107,0.333
7,Horsetail,Equisetum laevigatum,0.14316848961620718,0.32,3.5,Equisetum laevigatum,107,0.333
7,Legume,Amorpha canescens,0.24031853614149062,0.32,5.875,Amorpha canescens,107,0.333
7,Legume,Amphicarpa bracteata,0.2996311961253479,0.32,7.325,Amphicarpa bracteata,107,0.333
7,Legume,Lathyrus venosus,0.04090528274748777,0.32,1,Lathyrus venosus,107,0.333
7,Legume,Melilotus alba,0.11760268789902734,0.32,2.875,Melilotus alba,107,0.333
7,Non-legume forb,Ambrosia artemisiifolia elatior,0.04090528274748777,0.32,1,Ambrosia artemisiifolia elatior,107,0.333
7,Non-legume forb,Artemisia ludoviciana,0.14316848961620718,0.32,3.5,Artemisia ludoviciana,107,0.333
7,Non-legume forb,Asclepias syriaca,0.04090528274748777,0.32,1,Asclepias syriaca,107,0.333
7,Non-legume forb,Asclepias tuberosa,0.09203688618184748,0.32,2.25,Asclepias tuberosa,107,0.333
7,Non-legume forb,Aster azureus,0.22497905511118269,0.32,5.5,Aster azureus,107,0.333
7,Non-legume forb,Coreopsis palmata,0.19868280191052556,0.32,4.857142857,Coreopsis palmata,107,0.333
7,Non-legume forb,Fragaria virginiana,0.14316848961620718,0.32,3.5,Fragaria virginiana,107,0.333
7,Non-legume forb,Galium boreale,0.3088348847435326,0.32,7.55,Galium boreale,107,0.333
7,Non-legume forb,Lithospermum caroliniense,0.14316848961620718,0.32,3.5,Lithospermum caroliniense,107,0.333
7,Non-legume forb,Phlox pilosa,0.04090528274748777,0.32,1,Phlox pilosa,107,0.333
7,Non-legume forb,Solidago rigida,0.04090528274748777,0.32,1,Solidago rigida,107,0.333
7,Non-legume forb,Solidago speciosa,0.210662206149562,0.32,5.15,Solidago speciosa,107,0.333
7,Non-legume forb,Taraxacum officinale,0.04090528274748777,0.32,1,Taraxacum officinale,107,0.333
7,Non-legume forb,Uvularia sessifolia,0.04090528274748777,0.32,1,Uvularia sessifolia,107,0.333
7,Sedge,Carex pensylvanica,0.04090528274748777,0.32,1,Carex pensylvanica,107,0.333
7,Vine,Parthenocissus vitacea,0.3067896206061582,0.32,7.5,Parthenocissus vitacea,107,0.333
7,Woody,Celastrus scandens,0.14316848961620718,0.32,3.5,Celastrus scandens,107,0.333
7,Woody,Corylus americana,1.980676848761136,0.32,48.42105263,Corylus americana,107,0.333
7,Woody,Pyrus malus,0.04090528274748777,0.32,1,Pyrus malus,107,0.333
7,Woody,Quercus alba,0.4363230161095537,0.32,10.66666667,Quercus alba,107,0.333
7,Woody,Quercus ellipsoidalis,1.0021794273134501,0.32,24.5,Quercus ellipsoidalis,107,0.333
7,Woody,Rhus glabra,0.3067896206061582,0.32,7.5,Rhus glabra,107,0.333
7,Woody,Rhus radicans,0.09203688618184748,0.32,2.25,Rhus radicans,107,0.333
7,Woody,Rosa arkansana,0.09203688618184748,0.32,2.25,Rosa arkansana,107,0.333
7,Woody,Rubus idaeus,0.6340318825860604,0.32,15.5,Rubus idaeus,107,0.333
8,Grass,Agropyron repens,0.09795847167634673,0.34,2.25,Agropyron repens,108,0.333
8,Grass,Panicum oligosanthes,0.15237984482987268,0.34,3.5,Panicum oligosanthes,108,0.333
8,Grass,Panicum praecocious,0.15237984482987268,0.34,3.5,Panicum praecocious,108,0.333
8,Grass,Poa pratensis,0.4757982910615942,0.34,10.92857143,Poa pratensis,108,0.333
8,Grass,Andropogon gerardii,0.35918106281327133,0.34,8.25,Andropogon gerardii,108,0.333
8,Legume,Amorpha canescens,0.15237984482987268,0.34,3.5,Amorpha canescens,108,0.333
8,Legume,Amphicarpa bracteata,0.32290014739209977,0.34,7.416666667,Amphicarpa bracteata,108,0.333
8,Legume,Melilotus alba,0.04353709852282077,0.34,1,Melilotus alba,108,0.333
8,Non-legume forb,Ambrosia coronopifolia,0.04353709852282077,0.34,1,Ambrosia coronopifolia,108,0.333
8,Non-legume forb,Artemisia ludoviciana,0.35918106281327133,0.34,8.25,Artemisia ludoviciana,108,0.333
8,Non-legume forb,Comandra umbellata,0.04353709852282077,0.34,1,Comandra umbellata,108,0.333
8,Non-legume forb,Coreopsis palmata,0.04353709852282077,0.34,1,Coreopsis palmata,108,0.333
8,Non-legume forb,Erigeron canadensis,0.6748250271037218,0.34,15.5,Erigeron canadensis,108,0.333
8,Non-legume forb,Fragaria virginiana,0.07981801394399236,0.34,1.833333333,Fragaria virginiana,108,0.333
8,Non-legume forb,Helianthemum bicknellii,0.04353709852282077,0.34,1,Helianthemum bicknellii,108,0.333
8,Non-legume forb,Smilax herbacea,0.35918106281327133,0.34,8.25,Smilax herbacea,108,0.333
8,Non-legume forb,Solidago canadensis,0.15237984482987268,0.34,3.5,Solidago canadensis,108,0.333
8,Non-legume forb,Solidago rigida,0.09795847167634673,0.34,2.25,Solidago rigida,108,0.333
8,Non-legume forb,Solidago sp.,0.15237984482987268,0.34,3.5,Solidago sp.,108,0.333
8,Non-legume forb,Solidago speciosa,0.04353709852282077,0.34,1,Solidago speciosa,108,0.333
8,Sedge,Carex sp.,0.20135908066804606,0.34,4.625,Carex sp.,108,0.333
8,Vine,Parthenocissus vitacea,0.2764605756199119,0.34,6.35,Parthenocissus vitacea,108,0.333
8,Woody,Celastrus scandens,0.09795847167634673,0.34,2.25,Celastrus scandens,108,0.333
8,Woody,Cornus racemosa,0.15237984482987268,0.34,3.5,Cornus racemosa,108,0.333
8,Woody,Corylus americana,2.257709537807812,0.34,51.85714286,Corylus americana,108,0.333
8,Woody,Prunus virginiana,0.6748250271037218,0.34,15.5,Prunus virginiana,108,0.333
8,Woody,Quercus alba,0.15237984482987268,0.34,3.5,Quercus alba,108,0.333
8,Woody,Quercus ellipsoidalis,1.1138241037303742,0.34,25.58333333,Quercus ellipsoidalis,108,0.333
8,Woody,Quercus macrocarpa,1.075366333513673,0.34,24.7,Quercus macrocarpa,108,0.333
8,Woody,Rhus glabra,0.740130674887953,0.34,17,Rhus glabra,108,0.333
8,Woody,Rhus radicans,0.1251691582531097,0.34,2.875,Rhus radicans,108,0.333
8,Woody,Rosa arkansana,0.09795847167634673,0.34,2.25,Rosa arkansana,108,0.333
8,Woody,Rubus flagellaris,0.15237984482987268,0.34,3.5,Rubus flagellaris,108,0.333
8,Woody,Rubus occidentalis,0.6748250271037218,0.34,15.5,Rubus occidentalis,108,0.333
9,Grass,Poa pratensis,1.4597576235168832,0,24.6,Poa pratensis,209,0
9,Legume,Amphicarpa bracteata,1.4043738656408709,0,23.66666667,Amphicarpa bracteata,209,0
9,Legume,Lathyrus venosus,0.5637275375370077,0,9.5,Lathyrus venosus,209,0
9,Non-legume forb,Aralia nudicaulis,0.9197659822972231,0,15.5,Aralia nudicaulis,209,0
9,Non-legume forb,Circaea quadrisulcata,0.2076890927767923,0,3.5,Circaea quadrisulcata,209,0
9,Non-legume forb,Fragaria virginiana,0.10878952476806367,0,1.833333333,Fragaria virginiana,209,0
9,Non-legume forb,Galium boreale,0.05933974079336923,0,1,Galium boreale,209,0
9,Non-legume forb,Galium triflorum,0.13351441678508075,0,2.25,Galium triflorum,209,0
9,Non-legume forb,Helianthus laetiflorus,0.9197659822972231,0,15.5,Helianthus laetiflorus,209,0
9,Non-legume forb,Lycopodium complanatum,0.9197659822972231,0,15.5,Lycopodium complanatum,209,0
9,Non-legume forb,Maianthemum canadense,0.05933974079336923,0,1,Maianthemum canadense,209,0
9,Non-legume forb,Polygonum convolvulus,1.2312996214624115,0,20.75,Polygonum convolvulus,209,0
9,Non-legume forb,Potentilla simplex,0.2076890927767923,0,3.5,Potentilla simplex,209,0
9,Non-legume forb,Taraxacum officinale,0.05933974079336923,0,1,Taraxacum officinale,209,0
9,Non-legume forb,Trientalis borealis,0.08406463281038633,0,1.416666667,Trientalis borealis,209,0
9,Non-legume forb,Viola sagittata,0.05933974079336923,0,1,Viola sagittata,209,0
9,Sedge,Carex sp.,0.05933974079336923,0,1,Carex sp.,209,0
9,Vine,Parthenocissus vitacea,0.24545074598735822,0,4.136363636,Parthenocissus vitacea,209,0
9,Woody,Acer negundo,0.2076890927767923,0,3.5,Acer negundo,209,0
9,Woody,Acer rubrum,0.21681828367720907,0,3.653846154,Acer rubrum,209,0
9,Woody,Amelanchier laevis,0.05933974079336923,0,1,Amelanchier laevis,209,0
9,Woody,Amelanchier sp.,0.05933974079336923,0,1,Amelanchier sp.,209,0
9,Woody,Cornus racemosa,0.2076890927767923,0,3.5,Cornus racemosa,209,0
9,Woody,Corylus americana,1.0165834542741405,0,17.13157895,Corylus americana,209,0
9,Woody,Prunus serotina,0.2076890927767923,0,3.5,Prunus serotina,209,0
9,Woody,Prunus virginiana,0.31153363916518845,0,5.25,Prunus virginiana,209,0
9,Woody,Quercus alba,0.2076890927767923,0,3.5,Quercus alba,209,0
9,Woody,Quercus ellipsoidalis,0.2076890927767923,0,3.5,Quercus ellipsoidalis,209,0
9,Woody,Quercus macrocarpa,0.5637275375370077,0,9.5,Quercus macrocarpa,209,0
9,Woody,Quercus sp.,0.05933974079336923,0,1,Quercus sp.,209,0
9,Woody,Rhamnus frangula,0.8554812633022055,0,14.41666667,Rhamnus frangula,209,0
9,Woody,Rhus radicans,0.6329572353270709,0,10.66666667,Rhus radicans,209,0
9,Woody,Rubus idaeus,0.39559827197557473,0,6.666666667,Rubus idaeus,209,0
9,Woody,Ulmus americana,0.05933974079336923,0,1,Ulmus americana,209,0
9,Woody,Vaccinium angustifolium,0.05933974079336923,0,1,Vaccinium angustifolium,209,0
10,Grass,Panicum oligosanthes,0.1383417106767858,0,2.25,Panicum oligosanthes,110,0
10,Grass,Poa pratensis,1.4954080153231342,0,24.32142857,Poa pratensis,110,0
10,Grass,Andropogon gerardii,0.2151982166083335,0,3.5,Andropogon gerardii,110,0
10,Legume,Amphicarpa bracteata,1.066384019800224,0,17.34375,Amphicarpa bracteata,110,0
10,Legume,Lathyrus venosus,0.9530206735511911,0,15.5,Lathyrus venosus,110,0
10,Non-legume forb,Aralia nudicaulis,0.5072529391482147,0,8.25,Aralia nudicaulis,110,0
10,Non-legume forb,Arisaema triphyllum,2.336437780319049,0,38,Arisaema triphyllum,110,0
10,Non-legume forb,Chenopodium album,0.06148520474523814,0,1,Chenopodium album,110,0
10,Non-legume forb,Erigeron canadensis,0.06148520474523814,0,1,Erigeron canadensis,110,0
10,Non-legume forb,Fragaria virginiana,0.9530206735511911,0,15.5,Fragaria virginiana,110,0
10,Non-legume forb,Galium boreale,0.2151982166083335,0,3.5,Galium boreale,110,0
10,Non-legume forb,Maianthemum canadense,0.5072529391482147,0,8.25,Maianthemum canadense,110,0
10,Non-legume forb,Trientalis borealis,0.12297040949047627,0,2,Trientalis borealis,110,0
10,Non-legume forb,Urtica dioica,0.1383417106767858,0,2.25,Urtica dioica,110,0
10,Non-legume forb,Viola sp.,0.06148520474523814,0,1,Viola sp.,110,0
10,Sedge,Carex sp.,2.537662086590323,0,41.27272727,Carex sp.,110,0
10,Vine,Parthenocissus vitacea,0.47266751147901814,0,7.6875,Parthenocissus vitacea,110,0
10,Woody,Acer rubrum,0.5841094450797623,0,9.5,Acer rubrum,110,0
10,Woody,Amelanchier laevis,0.5456811921139885,0,8.875,Amelanchier laevis,110,0
10,Woody,Amelanchier sp.,0.2151982166083335,0,3.5,Amelanchier sp.,110,0
10,Woody,Corylus americana,2.4932250524194064,0,40.55,Corylus americana,110,0
10,Woody,Parthenocissus inserta,0.2151982166083335,0,3.5,Parthenocissus inserta,110,0
10,Woody,Prunus pensylvanica,0.11272287534577483,0,1.833333333,Prunus pensylvanica,110,0
10,Woody,Prunus serotina,0.9345751121276195,0,15.2,Prunus serotina,110,0
10,Woody,Prunus sp.,0.2151982166083335,0,3.5,Prunus sp.,110,0
10,Woody,Prunus virginiana,0.5841094450797623,0,9.5,Prunus virginiana,110,0
10,Woody,Quercus ellipsoidalis,0.891535468805953,0,14.5,Quercus ellipsoidalis,110,0
10,Woody,Quercus macrocarpa,0.2151982166083335,0,3.5,Quercus macrocarpa,110,0
10,Woody,Quercus sp.,0.06148520474523814,0,1,Quercus sp.,110,0
10,Woody,Rhamnus frangula,0.7905240611858766,0,12.85714286,Rhamnus frangula,110,0
10,Woody,Rhus radicans,0.4099013649887493,0,6.666666667,Rhus radicans,110,0
10,Woody,Rubus flagellaris,1.2758179984636913,0,20.75,Rubus flagellaris,110,0
10,Woody,Rubus idaeus,1.9244869085259537,0,31.3,Rubus idaeus,110,0
10,Woody,Vitis riparia,0.9530206735511911,0,15.5,Vitis riparia,110,0
11,Grass,Agropyron repens,0.04329485323467768,0.11,1,Agropyron repens,111,0.1
11,Grass,Panicum oligosanthes,0.1904973542325818,0.11,4.4,Panicum oligosanthes,111,0.1
11,Grass,Panicum perlongum,0.15153198632137188,0.11,3.5,Panicum perlongum,111,0.1
11,Grass,Panicum praecocious,0.06494227985201652,0.11,1.5,Panicum praecocious,111,0.1
11,Grass,Poa pratensis,0.07035413650635124,0.11,1.625,Poa pratensis,111,0.1
11,Grass,Stipa spartea,0.4618117679808781,0.11,10.66666667,Stipa spartea,111,0.1
