sample_id,species,functional_group,photosynthetic_pathway,site,batch,replicate_number_root,replicate_number_position,staining_success,hyphopodia,intrhyphae,arbuscule,coil,vesicle,spore,total,fire_frequency,light_uptake_herb,soil_inorganic_nitrogen,percent_cover,relative_percent.cover
1918,Poa pratensis,grass,C3,301,3,2,8,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1919,Poa pratensis,grass,C3,301,3,2,9,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1920,Poa pratensis,grass,C3,301,3,2,10,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1921,Poa pratensis,grass,C3,301,3,3,1,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1922,Poa pratensis,grass,C3,301,3,3,2,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1923,Poa pratensis,grass,C3,301,3,3,3,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1924,Poa pratensis,grass,C3,301,3,3,4,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1925,Poa pratensis,grass,C3,301,3,3,5,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1926,Poa pratensis,grass,C3,301,3,3,6,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1927,Poa pratensis,grass,C3,301,3,3,7,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1928,Poa pratensis,grass,C3,301,3,3,8,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1929,Poa pratensis,grass,C3,301,3,3,9,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1930,Poa pratensis,grass,C3,301,3,3,10,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1931,Poa pratensis,grass,C3,301,3,4,1,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1932,Poa pratensis,grass,C3,301,3,4,2,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1933,Poa pratensis,grass,C3,301,3,4,3,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1934,Poa pratensis,grass,C3,301,3,4,4,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1935,Poa pratensis,grass,C3,301,3,4,5,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1936,Poa pratensis,grass,C3,301,3,4,6,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1937,Poa pratensis,grass,C3,301,3,4,7,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1938,Poa pratensis,grass,C3,301,3,4,8,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1939,Poa pratensis,grass,C3,301,3,4,9,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1940,Poa pratensis,grass,C3,301,3,4,10,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1941,Poa pratensis,grass,C3,301,3,5,1,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1942,Poa pratensis,grass,C3,301,3,5,2,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1943,Poa pratensis,grass,C3,301,3,5,3,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1944,Poa pratensis,grass,C3,301,3,5,4,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1945,Poa pratensis,grass,C3,301,3,5,5,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1946,Poa pratensis,grass,C3,301,3,5,6,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1947,Poa pratensis,grass,C3,301,3,5,7,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1948,Poa pratensis,grass,C3,301,3,5,8,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1949,Poa pratensis,grass,C3,301,3,5,9,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1950,Poa pratensis,grass,C3,301,3,6,10,Y,0,0,0,0,0,0,0,0,0.01545833,0.003482587,,
1951,Poa pratensis,grass,C3,301,3,6,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1952,Poa pratensis,grass,C3,301,3,6,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1953,Poa pratensis,grass,C3,301,3,6,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1954,Poa pratensis,grass,C3,301,3,6,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1955,Poa pratensis,grass,C3,301,3,6,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1956,Poa pratensis,grass,C3,301,3,6,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1957,Poa pratensis,grass,C3,301,3,6,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1958,Poa pratensis,grass,C3,301,3,6,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1959,Poa pratensis,grass,C3,301,3,6,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1960,Poa pratensis,grass,C3,301,3,6,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1961,Poa pratensis,grass,C3,301,3,7,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1962,Poa pratensis,grass,C3,301,3,7,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1963,Poa pratensis,grass,C3,301,3,7,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1964,Poa pratensis,grass,C3,301,3,7,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1965,Poa pratensis,grass,C3,301,3,7,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1966,Poa pratensis,grass,C3,301,3,7,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1967,Poa pratensis,grass,C3,301,3,7,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1968,Poa pratensis,grass,C3,301,3,7,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1969,Poa pratensis,grass,C3,301,3,7,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1970,Poa pratensis,grass,C3,301,3,7,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1971,Poa pratensis,grass,C3,301,3,8,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1972,Poa pratensis,grass,C3,301,3,8,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1973,Poa pratensis,grass,C3,301,3,8,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1974,Poa pratensis,grass,C3,301,3,8,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1975,Poa pratensis,grass,C3,301,3,8,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1976,Poa pratensis,grass,C3,301,3,8,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1977,Poa pratensis,grass,C3,301,3,8,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1978,Poa pratensis,grass,C3,301,3,8,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1979,Poa pratensis,grass,C3,301,3,8,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1980,Poa pratensis,grass,C3,301,3,8,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1981,Poa pratensis,grass,C3,301,3,9,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1982,Poa pratensis,grass,C3,301,3,9,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1983,Poa pratensis,grass,C3,301,3,9,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1984,Poa pratensis,grass,C3,301,3,9,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1985,Poa pratensis,grass,C3,301,3,9,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1986,Poa pratensis,grass,C3,301,3,9,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1987,Poa pratensis,grass,C3,301,3,9,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1988,Poa pratensis,grass,C3,301,3,9,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1989,Poa pratensis,grass,C3,301,3,9,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1990,Poa pratensis,grass,C3,301,3,9,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1991,Poa pratensis,grass,C3,301,3,10,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1992,Poa pratensis,grass,C3,301,3,10,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1993,Poa pratensis,grass,C3,301,3,10,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1994,Poa pratensis,grass,C3,301,3,10,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1995,Poa pratensis,grass,C3,301,3,10,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1996,Poa pratensis,grass,C3,301,3,10,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1997,Poa pratensis,grass,C3,301,3,10,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1998,Poa pratensis,grass,C3,301,3,10,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
1999,Poa pratensis,grass,C3,301,3,10,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
2000,Poa pratensis,grass,C3,301,3,10,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0,0.01545833,0.003482587,,
201,Schizachyrium scoparium,grass,C4,111,1,1,1,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
202,Schizachyrium scoparium,grass,C4,111,1,1,2,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
203,Schizachyrium scoparium,grass,C4,111,1,1,3,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
204,Schizachyrium scoparium,grass,C4,111,1,1,4,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
205,Schizachyrium scoparium,grass,C4,111,1,1,5,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
206,Schizachyrium scoparium,grass,C4,111,1,1,6,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
207,Schizachyrium scoparium,grass,C4,111,1,1,7,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
208,Schizachyrium scoparium,grass,C4,111,1,1,8,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
209,Schizachyrium scoparium,grass,C4,111,1,1,9,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
210,Schizachyrium scoparium,grass,C4,111,1,1,10,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
211,Schizachyrium scoparium,grass,C4,111,1,2,1,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
212,Schizachyrium scoparium,grass,C4,111,1,2,2,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
213,Schizachyrium scoparium,grass,C4,111,1,2,3,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
214,Schizachyrium scoparium,grass,C4,111,1,2,4,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
215,Schizachyrium scoparium,grass,C4,111,1,2,5,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
216,Schizachyrium scoparium,grass,C4,111,1,2,6,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
217,Schizachyrium scoparium,grass,C4,111,1,2,7,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
218,Schizachyrium scoparium,grass,C4,111,1,2,8,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
219,Schizachyrium scoparium,grass,C4,111,1,2,9,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
220,Schizachyrium scoparium,grass,C4,111,1,2,10,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
221,Schizachyrium scoparium,grass,C4,111,1,3,1,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
222,Schizachyrium scoparium,grass,C4,111,1,3,2,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
223,Schizachyrium scoparium,grass,C4,111,1,3,3,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
224,Schizachyrium scoparium,grass,C4,111,1,3,4,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
225,Schizachyrium scoparium,grass,C4,111,1,3,5,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
226,Schizachyrium scoparium,grass,C4,111,1,3,6,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
227,Schizachyrium scoparium,grass,C4,111,1,3,7,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
228,Schizachyrium scoparium,grass,C4,111,1,3,8,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
229,Schizachyrium scoparium,grass,C4,111,1,3,9,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
230,Schizachyrium scoparium,grass,C4,111,1,3,10,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
231,Schizachyrium scoparium,grass,C4,111,1,4,1,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
232,Schizachyrium scoparium,grass,C4,111,1,4,2,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
233,Schizachyrium scoparium,grass,C4,111,1,4,3,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
234,Schizachyrium scoparium,grass,C4,111,1,4,4,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
235,Schizachyrium scoparium,grass,C4,111,1,4,5,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
236,Schizachyrium scoparium,grass,C4,111,1,4,6,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
237,Schizachyrium scoparium,grass,C4,111,1,4,7,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
238,Schizachyrium scoparium,grass,C4,111,1,4,8,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
239,Schizachyrium scoparium,grass,C4,111,1,4,9,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
240,Schizachyrium scoparium,grass,C4,111,1,4,10,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
241,Schizachyrium scoparium,grass,C4,111,1,5,1,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
242,Schizachyrium scoparium,grass,C4,111,1,5,2,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
243,Schizachyrium scoparium,grass,C4,111,1,5,3,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
244,Schizachyrium scoparium,grass,C4,111,1,5,4,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
245,Schizachyrium scoparium,grass,C4,111,1,5,5,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
246,Schizachyrium scoparium,grass,C4,111,1,5,6,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
247,Schizachyrium scoparium,grass,C4,111,1,5,7,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
248,Schizachyrium scoparium,grass,C4,111,1,5,8,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
249,Schizachyrium scoparium,grass,C4,111,1,5,9,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
250,Schizachyrium scoparium,grass,C4,111,1,5,10,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
251,Schizachyrium scoparium,grass,C4,111,1,6,1,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
252,Schizachyrium scoparium,grass,C4,111,1,6,2,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
253,Schizachyrium scoparium,grass,C4,111,1,6,3,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
254,Schizachyrium scoparium,grass,C4,111,1,6,4,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
255,Schizachyrium scoparium,grass,C4,111,1,6,5,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
256,Schizachyrium scoparium,grass,C4,111,1,6,6,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
257,Schizachyrium scoparium,grass,C4,111,1,6,7,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
258,Schizachyrium scoparium,grass,C4,111,1,6,8,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
259,Schizachyrium scoparium,grass,C4,111,1,6,9,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
260,Schizachyrium scoparium,grass,C4,111,1,6,10,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
261,Schizachyrium scoparium,grass,C4,111,1,7,1,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
262,Schizachyrium scoparium,grass,C4,111,1,7,2,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
263,Schizachyrium scoparium,grass,C4,111,1,7,3,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
264,Schizachyrium scoparium,grass,C4,111,1,7,4,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
265,Schizachyrium scoparium,grass,C4,111,1,7,5,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
266,Schizachyrium scoparium,grass,C4,111,1,7,6,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
267,Schizachyrium scoparium,grass,C4,111,1,7,7,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
268,Schizachyrium scoparium,grass,C4,111,1,7,8,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
269,Schizachyrium scoparium,grass,C4,111,1,7,9,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
270,Schizachyrium scoparium,grass,C4,111,1,7,10,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
271,Schizachyrium scoparium,grass,C4,111,1,8,1,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
272,Schizachyrium scoparium,grass,C4,111,1,8,2,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
273,Schizachyrium scoparium,grass,C4,111,1,8,3,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
274,Schizachyrium scoparium,grass,C4,111,1,8,4,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
275,Schizachyrium scoparium,grass,C4,111,1,8,5,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
276,Schizachyrium scoparium,grass,C4,111,1,8,6,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
277,Schizachyrium scoparium,grass,C4,111,1,8,7,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
278,Schizachyrium scoparium,grass,C4,111,1,8,8,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
279,Schizachyrium scoparium,grass,C4,111,1,8,9,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
280,Schizachyrium scoparium,grass,C4,111,1,8,10,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
281,Schizachyrium scoparium,grass,C4,111,1,9,1,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
282,Schizachyrium scoparium,grass,C4,111,1,9,2,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
283,Schizachyrium scoparium,grass,C4,111,1,9,3,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
284,Schizachyrium scoparium,grass,C4,111,1,9,4,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
285,Schizachyrium scoparium,grass,C4,111,1,9,5,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
286,Schizachyrium scoparium,grass,C4,111,1,9,6,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
287,Schizachyrium scoparium,grass,C4,111,1,9,7,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
288,Schizachyrium scoparium,grass,C4,111,1,9,8,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
289,Schizachyrium scoparium,grass,C4,111,1,9,9,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
290,Schizachyrium scoparium,grass,C4,111,1,9,10,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
291,Schizachyrium scoparium,grass,C4,111,1,10,1,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
292,Schizachyrium scoparium,grass,C4,111,1,10,2,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
293,Schizachyrium scoparium,grass,C4,111,1,10,3,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
294,Schizachyrium scoparium,grass,C4,111,1,10,4,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
295,Schizachyrium scoparium,grass,C4,111,1,10,5,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
296,Schizachyrium scoparium,grass,C4,111,1,10,6,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
297,Schizachyrium scoparium,grass,C4,111,1,10,7,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
298,Schizachyrium scoparium,grass,C4,111,1,10,8,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
299,Schizachyrium scoparium,grass,C4,111,1,10,9,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
300,Schizachyrium scoparium,grass,C4,111,1,10,10,N,NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
3101,Schizachyrium scoparium,grass,C4,111,2,1,1,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
3102,Schizachyrium scoparium,grass,C4,111,2,1,2,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
3103,Schizachyrium scoparium,grass,C4,111,2,1,3,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
3104,Schizachyrium scoparium,grass,C4,111,2,1,4,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
3105,Schizachyrium scoparium,grass,C4,111,2,1,5,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
3106,Schizachyrium scoparium,grass,C4,111,2,1,6,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
3107,Schizachyrium scoparium,grass,C4,111,2,1,7,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
3108,Schizachyrium scoparium,grass,C4,111,2,1,8,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
3109,Schizachyrium scoparium,grass,C4,111,2,1,9,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
3110,Schizachyrium scoparium,grass,C4,111,2,1,10,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
3111,Schizachyrium scoparium,grass,C4,111,2,2,1,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
3112,Schizachyrium scoparium,grass,C4,111,2,2,2,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
3113,Schizachyrium scoparium,grass,C4,111,2,2,3,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
3114,Schizachyrium scoparium,grass,C4,111,2,2,4,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
3115,Schizachyrium scoparium,grass,C4,111,2,2,5,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
3116,Schizachyrium scoparium,grass,C4,111,2,2,6,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
3117,Schizachyrium scoparium,grass,C4,111,2,2,7,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
3118,Schizachyrium scoparium,grass,C4,111,2,2,8,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
3119,Schizachyrium scoparium,grass,C4,111,2,2,9,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
3120,Schizachyrium scoparium,grass,C4,111,2,2,10,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
3121,Schizachyrium scoparium,grass,C4,111,2,3,1,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
3122,Schizachyrium scoparium,grass,C4,111,2,3,2,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
3123,Schizachyrium scoparium,grass,C4,111,2,3,3,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
3124,Schizachyrium scoparium,grass,C4,111,2,3,4,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1,0.08283333,0.001532658,,
