sample_id,species,functional_group,photosynthetic_pathway,site,batch,replicate_number_root,replicate_number_position,staining_success,hyphopodia,intrhyphae,arbuscule,coil,vesicle,spore,total,fire_frequency
3173,Schizachyrium scoparium,grass,C4,111,2,8,3,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1
3174,Schizachyrium scoparium,grass,C4,111,2,8,4,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1
3175,Schizachyrium scoparium,grass,C4,111,2,8,5,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1
3176,Schizachyrium scoparium,grass,C4,111,2,8,6,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1
3177,Schizachyrium scoparium,grass,C4,111,2,8,7,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1
3178,Schizachyrium scoparium,grass,C4,111,2,8,8,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1
3179,Schizachyrium scoparium,grass,C4,111,2,8,9,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1
3180,Schizachyrium scoparium,grass,C4,111,2,8,10,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1
3181,Schizachyrium scoparium,grass,C4,111,2,9,1,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1
3182,Schizachyrium scoparium,grass,C4,111,2,9,2,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1
3183,Schizachyrium scoparium,grass,C4,111,2,9,3,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1
3184,Schizachyrium scoparium,grass,C4,111,2,9,4,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1
3185,Schizachyrium scoparium,grass,C4,111,2,9,5,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1
3186,Schizachyrium scoparium,grass,C4,111,2,9,6,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1
3187,Schizachyrium scoparium,grass,C4,111,2,9,7,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1
3188,Schizachyrium scoparium,grass,C4,111,2,9,8,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1
3189,Schizachyrium scoparium,grass,C4,111,2,9,9,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1
3190,Schizachyrium scoparium,grass,C4,111,2,9,10,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1
3191,Schizachyrium scoparium,grass,C4,111,2,10,1,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1
3192,Schizachyrium scoparium,grass,C4,111,2,10,2,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1
3193,Schizachyrium scoparium,grass,C4,111,2,10,3,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1
3194,Schizachyrium scoparium,grass,C4,111,2,10,4,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1
3195,Schizachyrium scoparium,grass,C4,111,2,10,5,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1
3196,Schizachyrium scoparium,grass,C4,111,2,10,6,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1
3197,Schizachyrium scoparium,grass,C4,111,2,10,7,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1
3198,Schizachyrium scoparium,grass,C4,111,2,10,8,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1
3199,Schizachyrium scoparium,grass,C4,111,2,10,9,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1
3200,Schizachyrium scoparium,grass,C4,111,2,10,10,N (stripped),NA,NA,NA,NA,NA,NA,0,0.1
1601,Amphicarpa bracteata,legume,C3,113,3,1,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1602,Amphicarpa bracteata,legume,C3,113,3,1,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1603,Amphicarpa bracteata,legume,C3,113,3,1,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1604,Amphicarpa bracteata,legume,C3,113,3,1,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1605,Amphicarpa bracteata,legume,C3,113,3,1,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1606,Amphicarpa bracteata,legume,C3,113,3,1,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1607,Amphicarpa bracteata,legume,C3,113,3,1,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1608,Amphicarpa bracteata,legume,C3,113,3,1,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1609,Amphicarpa bracteata,legume,C3,113,3,1,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1610,Amphicarpa bracteata,legume,C3,113,3,1,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1611,Amphicarpa bracteata,legume,C3,113,3,2,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1612,Amphicarpa bracteata,legume,C3,113,3,2,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1613,Amphicarpa bracteata,legume,C3,113,3,2,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1614,Amphicarpa bracteata,legume,C3,113,3,2,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1615,Amphicarpa bracteata,legume,C3,113,3,2,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1616,Amphicarpa bracteata,legume,C3,113,3,2,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1617,Amphicarpa bracteata,legume,C3,113,3,2,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1618,Amphicarpa bracteata,legume,C3,113,3,2,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1619,Amphicarpa bracteata,legume,C3,113,3,2,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1620,Amphicarpa bracteata,legume,C3,113,3,2,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1621,Amphicarpa bracteata,legume,C3,113,3,3,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1622,Amphicarpa bracteata,legume,C3,113,3,3,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1623,Amphicarpa bracteata,legume,C3,113,3,3,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1624,Amphicarpa bracteata,legume,C3,113,3,3,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1625,Amphicarpa bracteata,legume,C3,113,3,3,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1626,Amphicarpa bracteata,legume,C3,113,3,3,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1627,Amphicarpa bracteata,legume,C3,113,3,3,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1628,Amphicarpa bracteata,legume,C3,113,3,3,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1629,Amphicarpa bracteata,legume,C3,113,3,3,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1630,Amphicarpa bracteata,legume,C3,113,3,3,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1631,Amphicarpa bracteata,legume,C3,113,3,4,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1632,Amphicarpa bracteata,legume,C3,113,3,4,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1633,Amphicarpa bracteata,legume,C3,113,3,4,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1634,Amphicarpa bracteata,legume,C3,113,3,4,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1635,Amphicarpa bracteata,legume,C3,113,3,4,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1636,Amphicarpa bracteata,legume,C3,113,3,4,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1637,Amphicarpa bracteata,legume,C3,113,3,4,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1638,Amphicarpa bracteata,legume,C3,113,3,4,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1639,Amphicarpa bracteata,legume,C3,113,3,4,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1640,Amphicarpa bracteata,legume,C3,113,3,4,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1641,Amphicarpa bracteata,legume,C3,113,3,5,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1642,Amphicarpa bracteata,legume,C3,113,3,5,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1643,Amphicarpa bracteata,legume,C3,113,3,5,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1644,Amphicarpa bracteata,legume,C3,113,3,5,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1645,Amphicarpa bracteata,legume,C3,113,3,5,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1646,Amphicarpa bracteata,legume,C3,113,3,5,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1647,Amphicarpa bracteata,legume,C3,113,3,5,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1648,Amphicarpa bracteata,legume,C3,113,3,5,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1649,Amphicarpa bracteata,legume,C3,113,3,5,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1650,Amphicarpa bracteata,legume,C3,113,3,6,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1651,Amphicarpa bracteata,legume,C3,113,3,6,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1652,Amphicarpa bracteata,legume,C3,113,3,6,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1653,Amphicarpa bracteata,legume,C3,113,3,6,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1654,Amphicarpa bracteata,legume,C3,113,3,6,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1655,Amphicarpa bracteata,legume,C3,113,3,6,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1656,Amphicarpa bracteata,legume,C3,113,3,6,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1657,Amphicarpa bracteata,legume,C3,113,3,6,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1658,Amphicarpa bracteata,legume,C3,113,3,6,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1659,Amphicarpa bracteata,legume,C3,113,3,6,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1660,Amphicarpa bracteata,legume,C3,113,3,6,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1661,Amphicarpa bracteata,legume,C3,113,3,7,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1662,Amphicarpa bracteata,legume,C3,113,3,7,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1663,Amphicarpa bracteata,legume,C3,113,3,7,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1664,Amphicarpa bracteata,legume,C3,113,3,7,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1665,Amphicarpa bracteata,legume,C3,113,3,7,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1666,Amphicarpa bracteata,legume,C3,113,3,7,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1667,Amphicarpa bracteata,legume,C3,113,3,7,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1668,Amphicarpa bracteata,legume,C3,113,3,7,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1669,Amphicarpa bracteata,legume,C3,113,3,7,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1670,Amphicarpa bracteata,legume,C3,113,3,7,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1671,Amphicarpa bracteata,legume,C3,113,3,8,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1672,Amphicarpa bracteata,legume,C3,113,3,8,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1673,Amphicarpa bracteata,legume,C3,113,3,8,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1674,Amphicarpa bracteata,legume,C3,113,3,8,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1675,Amphicarpa bracteata,legume,C3,113,3,8,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1676,Amphicarpa bracteata,legume,C3,113,3,8,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1677,Amphicarpa bracteata,legume,C3,113,3,8,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1678,Amphicarpa bracteata,legume,C3,113,3,8,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1679,Amphicarpa bracteata,legume,C3,113,3,8,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1680,Amphicarpa bracteata,legume,C3,113,3,8,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1681,Amphicarpa bracteata,legume,C3,113,3,9,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1682,Amphicarpa bracteata,legume,C3,113,3,9,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1683,Amphicarpa bracteata,legume,C3,113,3,9,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1684,Amphicarpa bracteata,legume,C3,113,3,9,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1685,Amphicarpa bracteata,legume,C3,113,3,9,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1686,Amphicarpa bracteata,legume,C3,113,3,9,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1687,Amphicarpa bracteata,legume,C3,113,3,9,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1688,Amphicarpa bracteata,legume,C3,113,3,9,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1689,Amphicarpa bracteata,legume,C3,113,3,9,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1690,Amphicarpa bracteata,legume,C3,113,3,9,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1691,Amphicarpa bracteata,legume,C3,113,3,10,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1692,Amphicarpa bracteata,legume,C3,113,3,10,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1693,Amphicarpa bracteata,legume,C3,113,3,10,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1694,Amphicarpa bracteata,legume,C3,113,3,10,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1695,Amphicarpa bracteata,legume,C3,113,3,10,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1696,Amphicarpa bracteata,legume,C3,113,3,10,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1697,Amphicarpa bracteata,legume,C3,113,3,10,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1698,Amphicarpa bracteata,legume,C3,113,3,10,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1699,Amphicarpa bracteata,legume,C3,113,3,10,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1700,Amphicarpa bracteata,legume,C3,113,3,10,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.1
1,Amphicarpa bracteata,legume,C3,209,1,1,1,Y,0,0,0,0,0,0,0,0
2,Amphicarpa bracteata,legume,C3,209,1,1,2,Y,0,0,0,0,0,0,0,0
3,Amphicarpa bracteata,legume,C3,209,1,1,3,Y,0,0,0,0,0,0,0,0
4,Amphicarpa bracteata,legume,C3,209,1,1,4,Y,0,0,0,0,0,0,0,0
5,Amphicarpa bracteata,legume,C3,209,1,1,5,Y,0,0,0,0,0,0,0,0
6,Amphicarpa bracteata,legume,C3,209,1,1,6,Y,0,0,0,0,0,0,0,0
7,Amphicarpa bracteata,legume,C3,209,1,1,7,Y,0,0,0,0,0,0,0,0
8,Amphicarpa bracteata,legume,C3,209,1,1,8,Y,0,0,0,0,0,0,0,0
9,Amphicarpa bracteata,legume,C3,209,1,1,9,Y,0,0,0,0,0,0,0,0
10,Amphicarpa bracteata,legume,C3,209,1,1,10,Y,0,0,0,0,0,0,0,0
11,Amphicarpa bracteata,legume,C3,209,1,2,1,Y,0,0,0,0,0,0,0,0
12,Amphicarpa bracteata,legume,C3,209,1,2,2,Y,0,0,0,0,0,0,0,0
13,Amphicarpa bracteata,legume,C3,209,1,2,3,Y,0,0,0,0,0,0,0,0
14,Amphicarpa bracteata,legume,C3,209,1,2,4,Y,0,0,0,0,0,0,0,0
15,Amphicarpa bracteata,legume,C3,209,1,2,5,Y,0,0,0,0,0,0,0,0
16,Amphicarpa bracteata,legume,C3,209,1,2,6,Y,0,0,0,0,0,0,0,0
17,Amphicarpa bracteata,legume,C3,209,1,2,7,Y,0,0,0,0,0,0,0,0
18,Amphicarpa bracteata,legume,C3,209,1,2,8,Y,0,0,0,0,0,0,0,0
19,Amphicarpa bracteata,legume,C3,209,1,2,9,Y,0,0,0,0,0,0,0,0
20,Amphicarpa bracteata,legume,C3,209,1,2,10,Y,0,0,0,0,0,0,0,0
21,Amphicarpa bracteata,legume,C3,209,1,3,1,Y,0,0,0,0,0,0,0,0
22,Amphicarpa bracteata,legume,C3,209,1,3,2,Y,0,0,0,0,0,0,0,0
23,Amphicarpa bracteata,legume,C3,209,1,3,3,Y,0,0,0,0,0,0,0,0
24,Amphicarpa bracteata,legume,C3,209,1,3,4,Y,0,0,0,0,0,0,0,0
25,Amphicarpa bracteata,legume,C3,209,1,3,5,Y,0,0,0,0,0,0,0,0
26,Amphicarpa bracteata,legume,C3,209,1,3,6,Y,0,0,0,0,0,0,0,0
27,Amphicarpa bracteata,legume,C3,209,1,3,7,Y,0,0,0,0,0,0,0,0
28,Amphicarpa bracteata,legume,C3,209,1,3,8,Y,0,0,0,0,0,0,0,0
29,Amphicarpa bracteata,legume,C3,209,1,3,9,Y,0,0,0,0,0,0,0,0
30,Amphicarpa bracteata,legume,C3,209,1,3,10,Y,0,0,0,0,0,0,0,0
31,Amphicarpa bracteata,legume,C3,209,1,4,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0
32,Amphicarpa bracteata,legume,C3,209,1,4,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0
33,Amphicarpa bracteata,legume,C3,209,1,4,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0
34,Amphicarpa bracteata,legume,C3,209,1,4,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0
35,Amphicarpa bracteata,legume,C3,209,1,4,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0
36,Amphicarpa bracteata,legume,C3,209,1,4,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0
37,Amphicarpa bracteata,legume,C3,209,1,4,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0
38,Amphicarpa bracteata,legume,C3,209,1,4,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0
39,Amphicarpa bracteata,legume,C3,209,1,4,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0
40,Amphicarpa bracteata,legume,C3,209,1,4,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0
41,Amphicarpa bracteata,legume,C3,209,1,5,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0
42,Amphicarpa bracteata,legume,C3,209,1,5,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0
43,Amphicarpa bracteata,legume,C3,209,1,5,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0
44,Amphicarpa bracteata,legume,C3,209,1,5,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0
45,Amphicarpa bracteata,legume,C3,209,1,5,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0
46,Amphicarpa bracteata,legume,C3,209,1,5,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0
47,Amphicarpa bracteata,legume,C3,209,1,5,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0
48,Amphicarpa bracteata,legume,C3,209,1,5,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0
49,Amphicarpa bracteata,legume,C3,209,1,5,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0
50,Amphicarpa bracteata,legume,C3,209,1,5,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0
51,Amphicarpa bracteata,legume,C3,209,1,6,1,Y,0,0,0,0,0,0,0,0
52,Amphicarpa bracteata,legume,C3,209,1,6,2,Y,0,0,0,0,1,0,1,0
53,Amphicarpa bracteata,legume,C3,209,1,6,3,Y,0,0,0,0,1,0,1,0
54,Amphicarpa bracteata,legume,C3,209,1,6,4,Y,0,1,1,0,0,0,2,0
55,Amphicarpa bracteata,legume,C3,209,1,6,5,Y,0,0,0,0,0,0,0,0
56,Amphicarpa bracteata,legume,C3,209,1,6,6,Y,0,1,1,0,0,0,2,0
57,Amphicarpa bracteata,legume,C3,209,1,6,7,Y,0,1,1,0,0,0,2,0
58,Amphicarpa bracteata,legume,C3,209,1,6,8,Y,0,0,0,0,0,0,0,0
59,Amphicarpa bracteata,legume,C3,209,1,6,9,Y,0,1,1,0,1,0,3,0
60,Amphicarpa bracteata,legume,C3,209,1,6,10,Y,0,1,0,0,0,0,1,0
61,Amphicarpa bracteata,legume,C3,209,1,7,1,Y,0,0,0,0,0,0,0,0
62,Amphicarpa bracteata,legume,C3,209,1,7,2,Y,0,0,0,0,0,0,0,0
63,Amphicarpa bracteata,legume,C3,209,1,7,3,Y,0,1,0,0,0,0,1,0
64,Amphicarpa bracteata,legume,C3,209,1,7,4,Y,0,0,0,0,0,0,0,0
65,Amphicarpa bracteata,legume,C3,209,1,7,5,Y,0,1,0,0,0,0,1,0
66,Amphicarpa bracteata,legume,C3,209,1,7,6,Y,0,0,0,0,0,0,0,0
67,Amphicarpa bracteata,legume,C3,209,1,7,7,Y,0,0,0,0,0,0,0,0
68,Amphicarpa bracteata,legume,C3,209,1,7,8,Y,0,1,0,0,0,0,1,0
69,Amphicarpa bracteata,legume,C3,209,1,7,9,Y,0,1,0,0,0,0,1,0
70,Amphicarpa bracteata,legume,C3,209,1,7,10,Y,0,0,0,0,0,0,0,0
71,Amphicarpa bracteata,legume,C3,209,1,8,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0
72,Amphicarpa bracteata,legume,C3,209,1,8,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0
73,Amphicarpa bracteata,legume,C3,209,1,8,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0
74,Amphicarpa bracteata,legume,C3,209,1,8,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0
75,Amphicarpa bracteata,legume,C3,209,1,8,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0
76,Amphicarpa bracteata,legume,C3,209,1,8,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0
77,Amphicarpa bracteata,legume,C3,209,1,8,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0
78,Amphicarpa bracteata,legume,C3,209,1,8,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0
79,Amphicarpa bracteata,legume,C3,209,1,8,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0
80,Amphicarpa bracteata,legume,C3,209,1,8,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0
81,Amphicarpa bracteata,legume,C3,209,1,9,1,Y,0,0,0,0,0,0,0,0
82,Amphicarpa bracteata,legume,C3,209,1,9,2,Y,0,1,0,0,0,0,1,0
83,Amphicarpa bracteata,legume,C3,209,1,9,3,Y,0,1,0,0,1,0,2,0
84,Amphicarpa bracteata,legume,C3,209,1,9,4,Y,0,0,0,0,0,0,0,0
85,Amphicarpa bracteata,legume,C3,209,1,9,5,Y,0,0,0,0,0,0,0,0
86,Amphicarpa bracteata,legume,C3,209,1,9,6,Y,0,1,0,0,0,0,1,0
87,Amphicarpa bracteata,legume,C3,209,1,9,7,Y,0,1,0,0,0,0,1,0
88,Amphicarpa bracteata,legume,C3,209,1,9,8,Y,0,0,0,0,0,0,0,0
89,Amphicarpa bracteata,legume,C3,209,1,9,9,Y,0,1,0,0,1,0,2,0
90,Amphicarpa bracteata,legume,C3,209,1,9,10,Y,0,0,0,0,0,0,0,0
91,Amphicarpa bracteata,legume,C3,209,1,10,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0
92,Amphicarpa bracteata,legume,C3,209,1,10,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0
93,Amphicarpa bracteata,legume,C3,209,1,10,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0
94,Amphicarpa bracteata,legume,C3,209,1,10,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0
95,Amphicarpa bracteata,legume,C3,209,1,10,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0
96,Amphicarpa bracteata,legume,C3,209,1,10,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0
97,Amphicarpa bracteata,legume,C3,209,1,10,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0
98,Amphicarpa bracteata,legume,C3,209,1,10,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0
99,Amphicarpa bracteata,legume,C3,209,1,10,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0
100,Amphicarpa bracteata,legume,C3,209,1,10,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0
2101,Poa pratensis,grass,C3,209,3,1,1,N (oversquished),NA,NA,NA,NA,NA,NA,0,0
2102,Poa pratensis,grass,C3,209,3,1,2,N (oversquished),NA,NA,NA,NA,NA,NA,0,0
2103,Poa pratensis,grass,C3,209,3,1,3,N (oversquished),NA,NA,NA,NA,NA,NA,0,0
2104,Poa pratensis,grass,C3,209,3,1,4,N (oversquished),NA,NA,NA,NA,NA,NA,0,0
2105,Poa pratensis,grass,C3,209,3,1,5,N (oversquished),NA,NA,NA,NA,NA,NA,0,0
2106,Poa pratensis,grass,C3,209,3,1,6,N (oversquished),NA,NA,NA,NA,NA,NA,0,0
2107,Poa pratensis,grass,C3,209,3,1,7,N (oversquished),NA,NA,NA,NA,NA,NA,0,0
2108,Poa pratensis,grass,C3,209,3,1,8,N (oversquished),NA,NA,NA,NA,NA,NA,0,0
2109,Poa pratensis,grass,C3,209,3,1,9,N (oversquished),NA,NA,NA,NA,NA,NA,0,0
2110,Poa pratensis,grass,C3,209,3,1,10,N (oversquished),NA,NA,NA,NA,NA,NA,0,0
2111,Poa pratensis,grass,C3,209,3,2,1,N (oversquished),NA,NA,NA,NA,NA,NA,0,0
2112,Poa pratensis,grass,C3,209,3,2,2,N (oversquished),NA,NA,NA,NA,NA,NA,0,0
2113,Poa pratensis,grass,C3,209,3,2,3,N (oversquished),NA,NA,NA,NA,NA,NA,0,0
2114,Poa pratensis,grass,C3,209,3,2,4,N (oversquished),NA,NA,NA,NA,NA,NA,0,0
2115,Poa pratensis,grass,C3,209,3,2,5,N (oversquished),NA,NA,NA,NA,NA,NA,0,0
2116,Poa pratensis,grass,C3,209,3,2,6,N (oversquished),NA,NA,NA,NA,NA,NA,0,0
2117,Poa pratensis,grass,C3,209,3,2,7,N (oversquished),NA,NA,NA,NA,NA,NA,0,0
2118,Poa pratensis,grass,C3,209,3,2,8,N (oversquished),NA,NA,NA,NA,NA,NA,0,0
2119,Poa pratensis,grass,C3,209,3,2,9,N (oversquished),NA,NA,NA,NA,NA,NA,0,0
2120,Poa pratensis,grass,C3,209,3,2,10,N (oversquished),NA,NA,NA,NA,NA,NA,0,0
2121,Poa pratensis,grass,C3,209,3,3,1,N (oversquished),NA,NA,NA,NA,NA,NA,0,0
2122,Poa pratensis,grass,C3,209,3,3,2,N (oversquished),NA,NA,NA,NA,NA,NA,0,0
2123,Poa pratensis,grass,C3,209,3,3,3,N (oversquished),NA,NA,NA,NA,NA,NA,0,0
2124,Poa pratensis,grass,C3,209,3,3,4,N (oversquished),NA,NA,NA,NA,NA,NA,0,0
